games,states,queries,updates,metrics(loss),metrics(policy_accuracy),metrics(policy_loss),metrics(value_loss),param_updates,evaluation_games,wins_as_player_1,wins_as_player_2,collisions,elo,game_length,opening_value,selfplay_wins_for_player_1,selfplay_wins_for_player_2,selfplay_draws,1-ply openings,1-ply openings (sym),3-ply openings,3-ply openings (sym),5-ply openings,5-ply openings (sym),7-ply openings,7-ply openings (sym),1-ply sym ratio,3-ply sym ratio,5-ply sym ratio,7-ply sym ratio,unique_plies,translation_invariant_plies,unique_trajectories,move_31,move_39,move_41,move_49,group_0,group_1,group_2,group_3,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,ring_0,ring_1,ring_2,ring_3,ring_4,opening_ring_0,opening_ring_1,opening_ring_2,opening_ring_3,opening_ring_4,entropy_at_10,entropy_at_20,entropy_at_30
1660000,52913104,423304832,166000,1.5051518678665161,0.6820250153541565,0.7099478244781494,0.7368163466453552,0.002806797157973051,,,,,,39.9145,0.3637584,7478.0,2257.0,265.0,7.0,2.0,53.0,35.0,120.0,114.0,191.0,188.0,0.2857142857142857,0.660377358490566,0.95,0.9842931937172775,87707.0,80399.0,8399.0,7.0,29.0,8926.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,8987.0,0.0,1924.5,5138.916666666667,7860.0,9817.25,9929.0,0.0,0.0,0.0,1250.0,0.0,0.8092477917671204,0.9277699589729309,1.4860320091247559
1670000,53312249,426497992,167000,1.499356746673584,0.6818119883537292,0.7081852555274963,0.732772946357727,0.0029296278953552246,,,,,,39.7037,0.39253655000000004,7278.0,2523.0,199.0,8.0,3.0,48.0,32.0,85.0,82.0,139.0,136.0,0.375,0.6666666666666666,0.9647058823529412,0.9784172661870504,76838.0,71250.0,8026.0,17.0,52.0,9748.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,9868.0,1.0,1765.625,5367.291666666667,7719.625,9817.75,9666.0,0.0,0.0,0.0,1249.875,1.0,0.7611416578292847,0.8863050937652588,1.4265556335449219
1680000,53709286,429674288,168000,1.4994808435440063,0.6831520199775696,0.7065129280090332,0.7345662117004395,0.0029365948867052794,,,,,,37.8158,0.36764346,7782.0,2090.0,128.0,8.0,3.0,73.0,48.0,143.0,133.0,238.0,231.0,0.375,0.6575342465753424,0.9300699300699301,0.9705882352941176,70352.0,64458.0,7571.0,1.0,69.0,8490.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.0,8589.0,53.0,1491.59375,5255.083333333333,7319.4375,9660.125,9913.0,0.0,0.0,0.0,1243.375,53.0,0.8066072463989258,0.8949901461601257,1.435373067855835
1690000,54087444,432699552,169000,1.4975475072860718,0.6823970079421997,0.7073302268981934,0.731820285320282,0.0028545199893414974,,,,,,38.1557,0.35268912,6925.0,2923.0,152.0,9.0,3.0,87.0,59.0,194.0,185.0,336.0,333.0,0.3333333333333333,0.6781609195402298,0.9536082474226805,0.9910714285714286,81837.0,74473.0,8532.0,545.0,12.0,6415.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2954.0,7039.0,7.0,1746.1875,5154.916666666667,7279.375,9461.0,9803.0,0.0,0.0,0.0,1249.125,7.0,0.8283743858337402,0.9814591407775879,1.4514776468276978
1700000,54469001,435752008,170000,1.5011988878250122,0.6814900040626526,0.7102311849594116,0.7325749397277832,0.0028806140180677176,,,,,,36.3588,0.34091259999999995,7194.0,2610.0,196.0,8.0,3.0,96.0,57.0,185.0,165.0,297.0,290.0,0.375,0.59375,0.8918918918918919,0.9764309764309764,78747.0,71870.0,7426.0,66.0,239.0,8135.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,8526.0,515.0,1611.6875,4589.166666666667,7262.375,9473.625,9887.0,0.0,0.0,0.0,1185.625,515.0,0.8222402930259705,0.9237717986106873,1.4441496133804321
1710000,54832589,438660712,171000,1.4964969158172607,0.6833249926567078,0.7077908515930176,0.7303311824798584,0.0028435245621949434,,,,,,41.8436,0.36841108999999994,6948.0,2676.0,376.0,8.0,3.0,65.0,43.0,122.0,114.0,167.0,165.0,0.375,0.6615384615384615,0.9344262295081968,0.9880239520958084,89710.0,82005.0,8977.0,40.0,65.0,9344.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,9463.0,130.0,2263.5625,5626.041666666667,7740.4375,9734.5,9254.0,0.0,0.0,0.0,1233.75,130.0,0.8766831159591675,1.014721155166626,1.454417109489441
1720000,55251025,442008200,172000,1.4935699701309204,0.6837990283966064,0.7077065110206604,0.7275113463401794,0.002858364023268223,,,,,,33.9009,0.36911624000000004,7101.0,2723.0,176.0,8.0,3.0,48.0,30.0,98.0,90.0,171.0,168.0,0.375,0.625,0.9183673469387755,0.9824561403508771,69334.0,63715.0,6635.0,10.0,14.0,9819.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,9849.0,55.0,1351.59375,4255.125,6927.25,9196.375,9228.0,0.0,0.0,0.0,1243.125,55.0,0.7951101064682007,0.9220288395881653,1.4090371131896973
1730000,55590034,444720272,173000,1.4875953197479248,0.6842970252037048,0.7050528526306152,0.7242322564125061,0.0028516275342553854,,,,,,36.808,0.39835786000000006,7340.0,2444.0,216.0,10.0,4.0,52.0,33.0,111.0,101.0,185.0,180.0,0.4,0.6346153846153846,0.9099099099099099,0.972972972972973,75385.0,69248.0,7389.0,4.0,22.0,9841.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,9878.0,22.0,1624.71875,4630.833333333333,7335.1875,9718.375,9839.0,0.0,0.0,0.0625,1247.125,22.0,0.8146117329597473,0.9699012041091919,1.4655699729919434
1740000,55958114,447664912,174000,1.4851588010787964,0.6837499737739563,0.7062773704528809,0.7206149101257324,0.002962198108434677,,,,,,38.8459,0.38090715,6711.0,3063.0,226.0,10.0,4.0,37.0,24.0,104.0,94.0,190.0,187.0,0.4,0.6486486486486487,0.9038461538461539,0.9842105263157894,79770.0,72750.0,8449.0,1.0,19.0,9698.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9720.0,255.0,1785.03125,5195.208333333333,7595.0,9397.625,9952.0,0.0,0.0,0.0625,1218.0,255.0,0.808495044708252,0.924882173538208,1.436513066291809
1750000,56346573,450772584,175000,1.487402319908142,0.6840440034866333,0.706681489944458,0.7224975824356079,0.002790957922115922,,,,,,39.3661,0.41181602999999994,6327.0,3371.0,302.0,9.0,4.0,48.0,29.0,96.0,87.0,166.0,164.0,0.4444444444444444,0.6041666666666666,0.90625,0.9879518072289156,82381.0,75329.0,8372.0,61.0,24.0,9777.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,9867.0,109.0,1966.28125,5161.166666666667,7541.3125,9527.0,9995.0,0.0,0.0,0.0625,1236.25,109.0,0.8072621822357178,0.920530378818512,1.355994462966919
1760000,56740234,453921872,176000,1.4950718879699707,0.6821849942207336,0.7103796601295471,0.7264989614486694,0.0029310041572898626,,,,,,39.1629,0.40267018,6952.0,2709.0,339.0,8.0,4.0,57.0,43.0,113.0,106.0,185.0,183.0,0.5,0.7543859649122807,0.9380530973451328,0.9891891891891892,84800.0,77565.0,8173.0,22.0,62.0,9064.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,832.0,9155.0,11.0,2005.03125,5188.166666666667,7372.5,9380.125,9951.0,0.0,0.0,0.125,1248.375,11.0,0.7982422709465027,0.8665474653244019,1.3900201320648193
1770000,57131863,457054904,177000,1.4962459802627563,0.6821960210800171,0.710955798625946,0.7271193265914917,0.0029559212271124125,,,,,,34.2679,0.41234736999999994,7813.0,2039.0,148.0,8.0,4.0,59.0,39.0,121.0,111.0,209.0,204.0,0.5,0.6610169491525424,0.9173553719008265,0.9760765550239234,61831.0,56948.0,6033.0,28.0,16.0,9076.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,563.0,9205.0,231.0,1347.84375,4320.0,6799.8125,9638.125,9966.0,0.0,0.0,0.0625,1221.0,231.0,0.8005653023719788,0.8848950266838074,1.3580230474472046
1780000,57474542,459796336,178000,1.4918019771575928,0.6844810247421265,0.707267701625824,0.7263801097869873,0.002779160626232624,,,,,,36.507,0.41000903,7229.0,2614.0,157.0,8.0,4.0,56.0,42.0,110.0,102.0,208.0,197.0,0.5,0.75,0.9272727272727272,0.9471153846153846,75997.0,69636.0,7718.0,8.0,6.0,9718.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,106.0,9746.0,134.0,1527.1875,4779.75,7170.6875,9599.125,9962.0,0.0,0.0,0.875,1231.5,134.0,0.8380157351493835,0.9314171671867371,1.3908578157424927
1790000,57839612,462716896,179000,1.4874577522277832,0.6842889785766602,0.7068262696266174,0.7225143909454346,0.0028908599633723497,,,,,,37.1689,0.36567101,7402.0,2441.0,157.0,9.0,4.0,50.0,29.0,134.0,117.0,293.0,287.0,0.4444444444444444,0.58,0.8731343283582089,0.9795221843003413,75334.0,69276.0,7287.0,22.0,12.0,9742.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,9783.0,188.0,1823.6875,4859.25,6918.25,9506.75,9963.0,0.0,0.0,0.5,1225.5,188.0,0.8328063488006592,0.9698513746261597,1.4268488883972168
1800000,58211301,465690408,180000,1.486160397529602,0.6849460005760193,0.7045810222625732,0.7234982848167419,0.0030331085436046124,,,,,,37.0024,0.40092918,8090.0,1752.0,158.0,7.0,3.0,40.0,23.0,107.0,93.0,190.0,183.0,0.42857142857142855,0.575,0.8691588785046729,0.9631578947368421,69385.0,64061.0,7811.0,50.0,2.0,9801.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,9863.0,28.0,1725.84375,4880.791666666667,7136.125,9190.75,9954.0,0.0,0.0,0.0,1246.5,28.0,0.7972474098205566,0.8949699997901917,1.3285696506500244
1810000,58581325,468650600,181000,1.480080246925354,0.6848880052566528,0.7027953267097473,0.7192464470863342,0.0029483484104275703,,,,,,33.5271,0.38698794,7476.0,2407.0,117.0,8.0,4.0,42.0,28.0,125.0,114.0,310.0,298.0,0.5,0.6666666666666666,0.912,0.9612903225806452,66372.0,60266.0,7394.0,12.0,7.0,9880.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,78.0,9904.0,14.0,1267.53125,4281.791666666667,6823.75,9096.625,9994.0,0.0,0.0,0.25,1247.75,14.0,0.7861428260803223,0.8597775101661682,1.3110226392745972
1820000,58916596,471332768,182000,1.480175256729126,0.6846150159835815,0.7035343647003174,0.7186459898948669,0.002881007269024849,,,,,,30.8602,0.38091692999999993,8618.0,1284.0,98.0,8.0,4.0,72.0,50.0,156.0,144.0,320.0,308.0,0.5,0.6944444444444444,0.9230769230769231,0.9625,52032.0,47592.0,5335.0,302.0,5.0,9274.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,159.0,9603.0,195.0,1077.84375,3585.125,6683.25,8903.875,9905.0,0.0,0.0,2.6875,1220.25,195.0,0.7960523962974548,0.9232932925224304,1.3158164024353027
1830000,59225198,473801584,183000,1.4679712057113647,0.6865910291671753,0.6991349458694458,0.7108960151672363,0.002971723908558488,,,,,,34.6357,0.40660134,7897.0,1979.0,124.0,9.0,4.0,60.0,40.0,136.0,130.0,244.0,238.0,0.4444444444444444,0.6666666666666666,0.9558823529411765,0.9754098360655737,61390.0,56126.0,6919.0,145.0,5.0,9356.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,395.0,9513.0,78.0,1261.25,4514.666666666667,6954.9375,9564.0,9854.0,0.0,0.0,0.875,1238.5,78.0,0.8484147787094116,0.9766789674758911,1.4288201332092285
1840000,59571555,476572440,184000,1.458781123161316,0.6878899931907654,0.6947954893112183,0.7061139941215515,0.002947532571852207,,,,,,36.9303,0.39899506,7442.0,2359.0,199.0,7.0,3.0,51.0,30.0,123.0,112.0,240.0,235.0,0.42857142857142855,0.5882352941176471,0.9105691056910569,0.9791666666666666,70018.0,63892.0,7731.0,24.0,6.0,9781.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,9835.0,37.0,1550.46875,4743.75,7442.1875,9607.375,9904.0,0.0,0.0,0.0,1245.375,37.0,0.792248547077179,0.862708568572998,1.3206294775009155
1850000,59940858,479526864,185000,1.4518036842346191,0.6894659996032715,0.6925522089004517,0.7014474868774414,0.0030786036513745785,,,,,,32.4114,0.43286464999999996,8755.0,1138.0,107.0,7.0,4.0,43.0,25.0,101.0,89.0,201.0,197.0,0.5714285714285714,0.5813953488372093,0.8811881188118812,0.9800995024875622,50083.0,46281.0,4875.0,6.0,7.0,9793.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,9870.0,44.0,1034.09375,3950.4166666666665,6717.0625,9846.75,9966.0,0.0,0.0,0.0625,1244.375,44.0,0.8181111812591553,0.9147167205810547,1.3605964183807373
1860000,60264972,482119776,186000,1.4367609024047852,0.6917840242385864,0.6870911717414856,0.6919282674789429,0.0029533628839999437,,,,,,37.0342,0.38065052000000005,8162.0,1664.0,174.0,8.0,4.0,38.0,24.0,104.0,96.0,208.0,205.0,0.5,0.631578947368421,0.9230769230769231,0.9855769230769231,64588.0,59674.0,7673.0,23.0,1.0,9878.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,59.0,9914.0,18.0,1416.34375,4724.083333333333,7687.5,9834.375,9966.0,0.0,0.0,0.5625,1246.625,18.0,0.8259531259536743,0.9530247449874878,1.4041180610656738
1870000,60635314,485082512,187000,1.4301166534423828,0.6931859850883484,0.684567928314209,0.687889575958252,0.0027823622804135084,,,,,,35.0779,0.39286834,7932.0,1917.0,151.0,8.0,4.0,30.0,21.0,82.0,77.0,223.0,221.0,0.5,0.7,0.9390243902439024,0.9910313901345291,61947.0,56978.0,6553.0,6.0,5.0,9958.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,9974.0,2.0,1252.03125,4208.041666666667,7577.5,9811.25,9991.0,0.0,0.0,0.1875,1249.375,2.0,0.8239102959632874,0.8697742223739624,1.3214458227157593
1880000,60986093,487888744,188000,1.4229542016983032,0.693340003490448,0.6831750869750977,0.682201087474823,0.0028814109973609447,,,,,,36.9185,0.42001442000000005,6258.0,3403.0,339.0,8.0,4.0,53.0,40.0,119.0,113.0,236.0,232.0,0.5,0.7547169811320755,0.9495798319327731,0.9830508474576272,77284.0,70598.0,7522.0,3.0,27.0,9842.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,46.0,9874.0,13.0,1740.78125,4521.916666666667,7475.9375,9427.625,9918.0,0.0,0.0,4.1875,1240.0,13.0,0.8181972503662109,0.8884515762329102,1.3283321857452393
1890000,61355278,490842224,189000,1.4202547073364258,0.6930199861526489,0.6836385726928711,0.6791144609451294,0.002886857371777296,,,,,,36.2889,0.39728987,5732.0,4065.0,203.0,7.0,4.0,28.0,23.0,60.0,57.0,106.0,105.0,0.5714285714285714,0.8214285714285714,0.95,0.9905660377358491,67963.0,62758.0,7028.0,4.0,2.0,9952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,9958.0,10.0,1487.84375,4694.791666666667,7224.0625,9634.5,9942.0,0.0,0.0,0.4375,1247.875,10.0,0.8359220623970032,0.9398348927497864,1.3697398900985718
1900000,61718167,493745336,190000,1.4209721088409424,0.6926079988479614,0.6831231713294983,0.6804150342941284,0.0029258974827826023,,,,,,35.272,0.3967613200000001,7079.0,2724.0,197.0,8.0,4.0,33.0,25.0,71.0,66.0,134.0,133.0,0.5,0.7575757575757576,0.9295774647887324,0.9925373134328358,70762.0,64724.0,7409.0,5.0,12.0,9827.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,149.0,9846.0,4.0,1450.21875,4405.958333333333,7092.1875,9641.875,9960.0,0.0,0.0,0.0625,1249.375,4.0,0.8088838458061218,0.9612259268760681,1.3663355112075806
1910000,62070887,496567096,191000,1.413400650024414,0.6928189992904663,0.6812490224838257,0.6747955083847046,0.002847215859219432,,,,,,32.6882,0.38909854000000005,7430.0,2386.0,184.0,8.0,4.0,25.0,19.0,68.0,59.0,188.0,181.0,0.5,0.76,0.8676470588235294,0.9627659574468085,71626.0,64655.0,7190.0,6.0,1.0,9961.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,9969.0,1.0,1272.625,3794.75,6922.25,9294.875,9969.0,0.0,0.0,0.0625,1249.75,1.0,0.7620993852615356,0.8848857283592224,1.3395800590515137
1920000,62397769,499182152,192000,1.405705213546753,0.6937839984893799,0.6798794269561768,0.6685634255409241,0.0028221711982041597,,,,,,38.0284,0.42487654999999996,6874.0,2896.0,230.0,7.0,3.0,44.0,29.0,85.0,73.0,168.0,165.0,0.42857142857142855,0.6590909090909091,0.8588235294117647,0.9821428571428571,74500.0,67914.0,8218.0,6.0,2.0,9926.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,9937.0,0.0,1723.53125,4959.916666666667,7448.25,9624.375,9926.0,0.0,0.0,0.1875,1249.625,0.0,0.8590463995933533,0.9043189287185669,1.323825478553772
1930000,62778053,502224424,193000,1.403841257095337,0.6920790076255798,0.6804895997047424,0.6661803722381592,0.0028299593832343817,,,,,,38.576,0.43562181,6708.0,2994.0,298.0,7.0,3.0,47.0,31.0,95.0,91.0,163.0,162.0,0.42857142857142855,0.6595744680851063,0.9578947368421052,0.9938650306748467,81816.0,74368.0,8516.0,4.0,3.0,9806.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,102.0,9820.0,0.0,1809.3125,4940.625,7780.9375,9351.125,9983.0,0.0,0.0,4.875,1240.25,0.0,0.8070686459541321,0.9016000628471375,1.306403398513794
1940000,63163813,505310504,194000,1.40038001537323,0.692031979560852,0.6797826290130615,0.6635076403617859,0.0027575111016631126,,,,,,35.4222,0.44910995000000004,6398.0,3350.0,252.0,8.0,4.0,33.0,22.0,75.0,71.0,132.0,132.0,0.5,0.6666666666666666,0.9466666666666667,1.0,72180.0,66166.0,6898.0,12.0,8.0,9942.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,9969.0,3.0,1530.65625,4472.208333333333,7135.125,9218.5,9998.0,0.0,0.0,0.625,1248.375,3.0,0.7774351239204407,0.9452930688858032,1.3767565488815308
1950000,63518035,508144280,195000,1.3989077806472778,0.6922919750213623,0.6787827610969543,0.6630955338478088,0.002881062915548682,,,,,,34.2878,0.4363645200000001,6695.0,3126.0,179.0,8.0,4.0,36.0,26.0,85.0,81.0,153.0,151.0,0.5,0.7222222222222222,0.9529411764705882,0.9869281045751634,63614.0,58894.0,6080.0,2.0,2.0,9917.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,36.0,9923.0,4.0,1397.1875,4197.416666666667,7179.625,9071.125,9987.0,0.0,0.0,2.3125,1244.875,4.0,0.7913442850112915,0.9671463966369629,1.3470721244812012
1960000,63860913,510887304,196000,1.394208550453186,0.6923559904098511,0.6768803000450134,0.6603671312332153,0.002857163781300187,,,,,,36.3871,0.41625231,7323.0,2495.0,182.0,8.0,4.0,58.0,38.0,119.0,110.0,191.0,190.0,0.5,0.6551724137931034,0.9243697478991597,0.9947643979057592,66229.0,61026.0,7085.0,12.0,10.0,9860.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,56.0,9890.0,8.0,1468.90625,4490.833333333333,7829.125,9230.375,9977.0,0.0,0.0,2.875,1243.25,8.0,0.8013964891433716,0.9740005731582642,1.4021639823913574
1970000,64224784,513798272,197000,1.3852694034576416,0.6937260031700134,0.6725054383277893,0.6558771729469299,0.002820028457790613,,,,,,39.2029,0.43476906,6788.0,2965.0,247.0,8.0,4.0,53.0,34.0,100.0,92.0,161.0,157.0,0.5,0.6415094339622641,0.92,0.9751552795031055,84158.0,76796.0,8903.0,38.0,10.0,9903.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,9956.0,6.0,1848.0,5046.041666666667,8155.9375,8915.625,9968.0,0.0,0.0,0.25,1248.75,6.0,0.8169003129005432,0.9947172403335571,1.4137771129608154
1980000,64616813,516934504,198000,1.384995698928833,0.6917809844017029,0.6719651222229004,0.6562127470970154,0.0029147276654839516,,,,,,34.5562,0.43835751,7282.0,2476.0,242.0,8.0,4.0,45.0,28.0,92.0,83.0,166.0,163.0,0.5,0.6222222222222222,0.9021739130434783,0.9819277108433735,70886.0,64869.0,6550.0,21.0,3.0,9874.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,79.0,9901.0,10.0,1508.875,4029.4166666666665,7398.0625,9038.5,9895.0,0.0,0.0,0.625,1247.5,10.0,0.7401626706123352,0.8754398822784424,1.231112003326416
1990000,64962375,519699000,199000,1.3777024745941162,0.6929479837417603,0.6679086089134216,0.6530510783195496,0.002820425434038043,,,,,,37.41,0.41443055999999995,6627.0,3088.0,285.0,8.0,4.0,34.0,24.0,70.0,66.0,105.0,104.0,0.5,0.7058823529411765,0.9428571428571428,0.9904761904761905,71794.0,66285.0,6937.0,4.0,4.0,9969.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,9978.0,1.0,1847.6875,4569.791666666667,7762.75,8896.375,9924.0,0.0,0.0,0.3125,1249.25,1.0,0.7548737525939941,0.9663987159729004,1.2981544733047485
2000000,65336475,522691800,200000,1.372092604637146,0.6947360038757324,0.6637808084487915,0.6516382694244385,0.0029539410024881363,,,,,,43.0053,0.44643894999999995,5953.0,3561.0,486.0,8.0,4.0,38.0,26.0,68.0,63.0,108.0,106.0,0.5,0.6842105263157895,0.9264705882352942,0.9814814814814815,97303.0,88894.0,8915.0,5.0,8.0,9880.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,73.0,9897.0,27.0,2545.96875,5645.125,8058.0,9272.0,9995.0,0.0,0.0,0.1875,1246.25,27.0,0.7832220792770386,0.9488837122917175,1.2709457874298096
2010000,65766528,526132224,201000,1.3686859607696533,0.6950039863586426,0.6617030501365662,0.6503825783729553,0.0028082209173589945,,,,,,41.7974,0.42764330999999994,6366.0,3198.0,436.0,8.0,4.0,41.0,29.0,79.0,74.0,112.0,110.0,0.5,0.7073170731707317,0.9367088607594937,0.9821428571428571,80804.0,74677.0,7952.0,10.0,9.0,9728.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,222.0,9749.0,24.0,2166.375,5479.916666666667,8087.9375,9715.75,9999.0,0.0,0.0,0.3125,1246.375,24.0,0.7091843485832214,0.9047985076904297,1.2426203489303589
2020000,66184502,529476016,202000,1.364166259765625,0.6956319808959961,0.6586770415306091,0.648962676525116,0.002819694811478257,,,,,,45.4809,0.4506821099999999,6671.0,2647.0,682.0,7.0,4.0,20.0,18.0,36.0,35.0,69.0,68.0,0.5714285714285714,0.9,0.9722222222222222,0.9855072463768116,96987.0,89267.0,9082.0,2.0,2.0,9960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,9965.0,3.0,2795.9375,5901.625,8650.9375,9410.875,9998.0,0.0,0.0,0.125,1249.375,3.0,0.7243890762329102,0.8900566697120667,1.2045234441757202
2030000,66639311,533114488,203000,1.3591437339782715,0.6956170201301575,0.6560826897621155,0.6466047167778015,0.002765141660347581,,,,,,47.6226,0.4515389,6259.0,2856.0,885.0,6.0,3.0,15.0,12.0,26.0,25.0,69.0,69.0,0.5,0.8,0.9615384615384616,1.0,103987.0,95784.0,9249.0,2.0,3.0,9967.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9975.0,3.0,3154.71875,6408.5,8556.25,9321.375,10000.0,0.0,0.0,0.0,1249.625,3.0,0.7761664986610413,0.9082554578781128,1.1342805624008179
2040000,67115537,536924296,204000,1.3538017272949219,0.6948390007019043,0.6554943323135376,0.6419365406036377,0.002929667942225933,,,,,,46.2632,0.45410937,6008.0,3320.0,672.0,7.0,3.0,33.0,25.0,57.0,53.0,88.0,86.0,0.42857142857142855,0.7575757575757576,0.9298245614035088,0.9772727272727273,98441.0,90518.0,9409.0,1.0,4.0,9885.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,96.0,9893.0,0.0,2856.4375,6229.75,8441.5,9581.25,9998.0,0.0,0.0,0.6875,1248.625,0.0,0.8315746188163757,1.0088551044464111,1.2706496715545654
2050000,67578169,540625352,205000,1.354607343673706,0.6955530047416687,0.6529703736305237,0.6453408002853394,0.003042330266907811,,,,,,44.5908,0.46803000999999994,5901.0,3412.0,687.0,7.0,4.0,29.0,21.0,57.0,54.0,109.0,108.0,0.5714285714285714,0.7241379310344828,0.9473684210526315,0.9908256880733946,94746.0,87165.0,8404.0,1.0,7.0,9960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,9968.0,4.0,2912.96875,5769.791666666667,8289.5625,8948.75,9995.0,0.0,0.0,0.0625,1249.375,4.0,0.7325633764266968,0.9149321913719177,1.2259341478347778
2060000,68024077,544192616,206000,1.3486521244049072,0.6971150040626526,0.648337721824646,0.6441116333007812,0.0031118581537157297,,,,,,44.0955,0.4376091699999999,6196.0,3209.0,595.0,5.0,3.0,16.0,13.0,30.0,28.0,87.0,86.0,0.6,0.8125,0.9333333333333333,0.9885057471264368,92940.0,85562.0,8916.0,3.0,0.0,9979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9983.0,1.0,2666.25,5677.0,8642.625,8888.375,9998.0,0.0,0.0,0.0,1249.875,1.0,0.7308259606361389,0.9096916913986206,1.2165783643722534
